ID,Treatment,TotalWater,Percent.Water,bw_550,bw_555,bw_560,bw_565,bw_570,bw_575,bw_580,bw_585,bw_590,bw_595,bw_600,bw_605,bw_610,bw_615,bw_620,bw_625,bw_630,bw_635,bw_640,bw_645,bw_650,bw_655,bw_660,bw_665,bw_670,bw_675,bw_680,bw_685,bw_690,bw_695,bw_700,bw_705,bw_710,bw_715,bw_720,bw_725,bw_730,bw_735,bw_740,bw_745,bw_750,bw_755,bw_760,bw_765,bw_770,bw_775,bw_780,bw_785,bw_790,bw_795,bw_800,bw_805,bw_810,bw_815,bw_820,bw_825,bw_830,bw_835,bw_840,bw_845,bw_850,bw_855,bw_860,bw_865,bw_870,bw_875,bw_880,bw_885,bw_890,bw_895,bw_900,bw_905,bw_910,bw_915,bw_920,bw_925,bw_930,bw_935,bw_940,bw_945,bw_950,bw_955,bw_960,bw_965,bw_970,bw_975,bw_980,bw_985,bw_990,bw_995,bw_1000,bw_1005,bw_1010,bw_1015,bw_1020,bw_1025,bw_1030,bw_1035,bw_1040,bw_1045,bw_1050,bw_1055,bw_1060,bw_1065,bw_1070,bw_1075,bw_1080,bw_1085,bw_1090,bw_1095,bw_1100,bw_1105,bw_1110,bw_1115,bw_1120,bw_1125,bw_1130,bw_1135,bw_1140,bw_1145,bw_1150,bw_1155,bw_1160,bw_1165,bw_1170,bw_1175,bw_1180,bw_1185,bw_1190,bw_1195,bw_1200,bw_1205,bw_1210,bw_1215,bw_1220,bw_1225,bw_1230,bw_1235,bw_1240,bw_1245,bw_1250,bw_1255,bw_1260,bw_1265,bw_1270,bw_1275,bw_1280,bw_1285,bw_1290,bw_1295,bw_1300,bw_1305,bw_1310,bw_1315,bw_1320,bw_1325,bw_1330,bw_1335,bw_1340,bw_1345,bw_1350,bw_1355,bw_1360,bw_1365,bw_1370,bw_1375,bw_1380,bw_1385,bw_1390,bw_1395,bw_1400,bw_1405,bw_1410,bw_1415,bw_1420,bw_1425,bw_1430,bw_1435,bw_1440,bw_1445,bw_1450,bw_1455,bw_1460,bw_1465,bw_1470,bw_1475,bw_1480,bw_1485,bw_1490,bw_1495,bw_1500,bw_1505,bw_1510,bw_1515,bw_1520,bw_1525,bw_1530,bw_1535,bw_1540,bw_1545,bw_1550,bw_1555,bw_1560,bw_1565,bw_1570,bw_1575,bw_1580,bw_1585,bw_1590,bw_1595,bw_1600,bw_1605,bw_1610,bw_1615,bw_1620,bw_1625,bw_1630,bw_1635,bw_1640,bw_1645,bw_1650,bw_1655,bw_1660,bw_1665,bw_1670,bw_1675,bw_1680,bw_1685,bw_1690,bw_1695,bw_1700,bw_1705,bw_1710,bw_1715,bw_1720,bw_1725,bw_1730,bw_1735,bw_1740,bw_1745,bw_1750,bw_1755
8-9 maize_89-338-1-1-D_2016-08-31_05-52-20_7973400',D,109,89.71,18.14744802,17.29678639,16.63516068,13.1852552,16.5879017,15.35916824,16.72967864,15.73724008,14.17769376,14.69754253,14.79206049,15.02835539,16.39886578,13.65784499,12.85444234,13.23251418,12.90170132,13.23251418,11.48393195,12.80718336,12.75992439,9.782608696,10.77504726,10.49149338,9.782608696,8.979206049,9.451795841,8.837429112,8.837429112,8.884688091,10.01890359,11.86200378,13.23251418,14.5557656,16.87145558,19.23440454,20.51039698,23.34593573,25.61436673,27.97731569,29.06427221,30.48204159,30.57655955,31.19092628,31.33270321,31.61625709,31.71077505,31.80529301,31.66351607,32.0415879,31.99432892,32.0415879,32.0415879,30.71833648,32.32514178,32.13610586,32.41965974,31.94706994,31.80529301,31.56899811,31.61625709,31.61625709,31.42722117,31.33270321,31.00189036,30.76559546,30.62381853,30.57655955,30.38752363,30.43478261,30.34026465,30.29300567,30.24574669,30.43478261,30.52930057,30.34026465,30.34026465,30.29300567,30.34026465,30.24574669,30.19848771,29.72589792,29.82041588,29.91493384,29.86767486,29.63137996,29.30056711,29.06427221,28.82797732,28.73345936,28.54442344,28.49716446,28.11909263,28.4026465,28.26086957,28.16635161,28.02457467,28.16635161,28.21361059,28.59168242,28.68620038,28.87523629,28.82797732,29.15879017,29.11153119,29.15879017,29.15879017,29.01701323,28.73345936,28.44990548,28.35538752,28.02457467,28.35538752,28.16635161,28.16635161,28.21361059,28.16635161,28.11909263,28.11909263,28.16635161,28.30812854,28.26086957,28.26086957,28.07183365,27.64650284,27.36294896,27.268431,27.03213611,26.93761815,26.65406427,26.51228733,26.22873346,25.99243856,25.75614367,25.2362949,24.85822306,24.52741021,24.24385633,24.24385633,23.91304348,23.91304348,24.14933837,24.48015123,24.57466919,24.38563327,24.24385633,24.33837429,24.43289225,24.48015123,24.71644612,25.09451796,25.14177694,25.42533081,25.33081285,25.47258979,25.42533081,25.47258979,25.47258979,25.56710775,25.33081285,24.95274102,24.62192817,24.19659735,23.72400756,23.25141777,23.01512287,22.54253308,22.30623819,22.06994329,22.02268431,21.5973535,21.21928166,20.60491493,19.65973535,19.18714556,17.62759924,16.02079395,14.69754253,13.56332703,12.61814745,11.48393195,10.82230624,10.25519849,9.782608696,9.688090737,9.215500945,8.979206049,9.310018904,9.215500945,8.979206049,8.837429112,9.168241966,8.979206049,8.93194707,9.120982987,9.451795841,9.404536862,9.404536862,9.593572779,10.06616257,10.49149338,10.72778828,11.15311909,11.38941399,12.00378072,12.14555766,12.24007561,12.61814745,12.71266541,13.13799622,13.1852552,13.61058601,13.75236295,14.22495274,14.69754253,14.83931947,15.31190926,15.40642722,15.64272212,16.02079395,16.25708885,16.49338374,16.39886578,19.18714556,16.5879017,16.68241966,16.77693762,16.8241966,16.8241966,17.15500945,17.39130435,17.29678639,17.39130435,17.91115312,17.53308129,17.76937618,17.7221172,17.7221172,18.28922495,18.43100189,19.37618147,20.08506616
'8-9 maize_89-340-51-1-D_2016-08-31_05-56-03_7973600',D,107,89.54,15.23668639,14.00394477,17.20907298,12.13017751,14.84220907,14.69428008,14.29980276,13.36291913,13.75739645,13.90532544,13.31360947,13.80670611,13.85601578,12.67258383,13.36291913,12.03155819,12.86982249,12.37672584,11.04536489,10.84812623,11.04536489,10.45364892,9.220907298,9.171597633,8.579881657,8.875739645,8.08678501,8.481262327,7.741617357,8.333333333,8.92504931,10.7495069,12.22879684,14.05325444,15.18737673,16.765286,18.04733728,20.56213018,22.14003945,24.60552268,25.44378698,26.77514793,26.72583826,27.12031558,27.61341223,27.76134122,27.95857988,28.00788955,27.90927022,28.05719921,28.10650888,28.25443787,28.30374753,27.12031558,28.40236686,28.40236686,28.3530572,28.3530572,28.05719921,27.95857988,27.85996055,27.90927022,27.90927022,27.5147929,27.61341223,27.16962525,26.87376726,27.07100592,26.62721893,26.92307692,26.97238659,26.62721893,26.52859961,26.6765286,26.47928994,26.6765286,26.57790927,26.72583826,26.6765286,26.6765286,26.52859961,26.33136095,26.28205128,26.28205128,26.13412229,26.18343195,26.08481262,25.98619329,25.44378698,25.29585799,25.24654832,25.09861933,24.75345168,25.09861933,25,24.95069034,24.70414201,24.70414201,24.85207101,25.14792899,25.44378698,25.49309665,25.64102564,25.59171598,25.73964497,25.78895464,25.73964497,25.78895464,25.44378698,25.04930966,25.19723866,24.90138067,24.85207101,24.75345168,24.95069034,24.75345168,24.70414201,24.90138067,24.70414201,24.80276134,24.90138067,24.90138067,24.80276134,24.70414201,24.35897436,24.1617357,23.91518738,23.76725838,23.66863905,23.66863905,23.22485207,23.12623274,22.87968442,22.78106509,22.23865878,21.84418146,21.89349112,21.49901381,21.49901381,21.15384615,21.35108481,21.54832347,21.59763314,21.79487179,21.79487179,21.44970414,21.54832347,21.49901381,21.69625247,21.84418146,22.04142012,22.33727811,22.38658777,22.4852071,22.4852071,22.4852071,22.58382643,22.58382643,22.43589744,22.38658777,22.18934911,21.74556213,21.25246548,21.05522682,20.61143984,20.31558185,19.9704142,19.82248521,19.47731755,19.47731755,19.03353057,18.83629191,18.24457594,17.75147929,17.11045365,15.9270217,14.39842209,13.36291913,12.13017751,11.29191321,10.40433925,9.714003945,9.516765286,9.072978304,8.875739645,8.579881657,8.579881657,8.382642998,8.431952663,8.037475345,8.333333333,8.284023669,8.431952663,8.382642998,8.431952663,8.431952663,8.431952663,8.579881657,8.777120316,9.072978304,9.566074951,9.615384615,9.812623274,10.40433925,10.70019724,11.04536489,11.19329389,11.68639053,11.43984221,11.63708087,11.88362919,12.27810651,12.47534517,12.96844181,12.96844181,13.4122288,13.70808679,13.65877712,13.95463511,14.29980276,14.39842209,14.49704142,14.69428008,17.20907298,15.03944773,14.89151874,14.99013807,14.9408284,14.89151874,14.99013807,15.38461538,15.13806706,15.48323471,15.72978304,15.82840237,15.72978304,15.68047337,15.68047337,16.02564103,16.32149901,17.15976331,17.94871795
'8-9 maize_89-342-50-1-D_2016-08-31_05-59-59_7973800',D,106,90.21,15.81793601,17.03470032,17.30509238,11.80712032,18.431726,15.14195584,15.4123479,16.58404687,16.49391618,15.72780532,14.87156377,17.48535376,14.51104101,15.86300135,14.42091032,15.63767463,13.51960342,12.21270843,10.86074808,12.79855791,12.25777377,10.99594412,9.824245155,11.85218567,10.2748986,11.08607481,9.01306895,9.598918432,9.373591708,8.832807571,9.914375845,11.67192429,13.15908067,14.33077963,16.04326273,18.25146462,19.3330329,21.90175755,23.97476341,26.36322668,26.85894547,28.3010365,29.15727805,29.38260478,29.78819288,29.78819288,30.05858495,30.05858495,29.69806219,30.28391167,30.19378098,30.10365029,30.41910771,28.70662461,30.28391167,30.37404236,30.23884633,30.10365029,29.87832357,29.65299685,29.6079315,29.65299685,29.51780081,29.24740874,28.88688598,28.84182064,28.7967553,28.70662461,28.57142857,28.48129788,28.43623254,28.52636323,28.66155926,28.34610185,28.39116719,28.34610185,28.43623254,28.39116719,28.34610185,28.34610185,28.12077512,28.3010365,27.94051374,28.03064443,27.94051374,28.03064443,27.71518702,27.67012168,27.21946823,26.99414151,26.99414151,26.72374944,26.31816133,26.54348806,26.54348806,26.36322668,26.36322668,26.49842271,26.45335737,26.90401082,27.17440288,27.35466426,27.30959892,27.39972961,27.4898603,27.53492564,27.57999099,27.39972961,27.03920685,26.72374944,26.49842271,26.45335737,26.54348806,26.49842271,26.54348806,26.22803064,26.36322668,26.45335737,26.45335737,26.63361875,26.54348806,26.54348806,26.54348806,26.31816133,25.86750789,25.95763858,25.46191978,25.50698513,25.37178909,25.10139703,24.78593961,24.4704822,24.42541685,24.10995944,23.70437134,23.61424065,23.02839117,22.71293375,22.53267237,22.39747634,22.48760703,22.66786841,22.93826048,23.1635872,23.11852186,22.66786841,22.89319513,22.89319513,23.07345651,23.29878324,23.47904461,23.5691753,23.92969806,24.0648941,23.97476341,24.20009013,24.0648941,24.01982875,24.0648941,23.88463272,23.70437134,23.34384858,22.93826048,22.48760703,22.12708427,21.76656151,21.40603876,21.045516,20.86525462,20.82018927,20.27940514,20.27940514,19.46822893,18.74718342,18.0261379,16.62911221,15.36728256,14.06038756,13.11401532,12.03244705,11.31140153,10.63542136,10.18476791,9.463722397,9.598918432,9.238395674,9.01306895,8.92293826,8.697611537,8.742676881,9.058134295,8.787742226,8.92293826,8.877872916,8.968003605,9.01306895,9.373591708,9.418657053,9.283461018,9.779179811,9.95944119,10.2748986,10.68048671,10.81568274,11.35646688,11.80712032,11.94231636,12.07751239,12.16764308,12.66336187,12.84362325,12.97881929,13.56466877,14.01532222,14.15051825,14.33077963,14.28571429,14.91662911,14.96169446,15.0067598,15.23208653,15.36728256,15.63767463,18.431726,15.9080667,15.9080667,15.95313204,16.04326273,15.95313204,16.13339342,16.22352411,16.3136548,16.53898152,16.7192429,16.62911221,16.67417756,16.53898152,16.67417756,16.98963497,17.39522307,18.11626859,19.19783686
'8-9 maize_89-344-75-1-D_2016-08-31_06-03-43_7974000',D,132.5,90.44,15.13468481,15.22725169,16.43062112,14.20901601,17.86540776,14.02388225,13.79246506,11.9874109,13.05193002,14.53300009,13.8387485,12.6816625,12.86679626,13.97759882,13.69989818,11.61714339,13.32963066,12.40396186,10.92289179,11.75599371,9.904656114,10.13607331,9.534388596,9.580672036,9.164121077,8.747570119,8.793853559,8.331019161,8.6087198,8.932703879,9.719522355,10.87660835,12.54281218,13.74618162,15.82893641,17.31000648,18.69850967,22.07720078,23.65083773,25.77987596,26.7518282,27.67749699,28.27918171,28.41803203,28.88086643,29.2048505,29.11228362,29.4362677,29.34370082,29.52883458,29.25113394,29.71396834,29.85281866,28.23289827,29.57511802,29.4362677,29.38998426,29.2048505,29.06600019,28.92714987,28.78829955,28.83458299,28.69573267,28.78829955,28.18661483,28.18661483,28.14033139,27.95519763,27.86263075,28.04776451,27.72378043,27.90891419,27.58493011,27.72378043,27.72378043,27.77006387,27.86263075,27.86263075,28.09404795,27.86263075,27.72378043,27.49236323,27.30722947,27.44607979,27.07581227,27.21466259,26.79811164,26.520411,26.2889938,26.01129316,25.87244284,25.68730908,25.54845876,25.68730908,25.68730908,25.8261594,25.68730908,25.91872628,25.87244284,26.2889938,26.42784412,26.65926132,26.7518282,26.7518282,26.84439508,26.89067852,26.70554476,26.70554476,26.38156068,26.10386004,25.91872628,25.96500972,25.77987596,25.8261594,25.96500972,25.68730908,25.64102564,25.77987596,25.87244284,25.77987596,25.87244284,25.96500972,25.8261594,25.8261594,25.17819124,24.94677404,24.76164029,24.57650653,24.66907341,24.43765621,24.25252245,23.97482181,23.69712117,23.51198741,23.14171989,22.86401925,22.63260205,22.16976766,22.03091734,21.93835046,22.07720078,22.26233454,22.4474683,22.54003518,22.58631862,22.30861798,22.54003518,22.58631862,22.54003518,22.72516893,22.77145237,23.14171989,23.14171989,23.32685365,23.46570397,23.14171989,23.23428677,23.37313709,23.14171989,23.00286957,22.77145237,22.54003518,22.30861798,21.70693326,21.24409886,21.01268166,20.54984726,20.27214663,20.13329631,19.67046191,19.48532815,19.11506063,18.60594279,18.18939184,17.54142368,16.24548736,14.67185041,13.69989818,12.2188281,11.24687587,10.46005739,9.812089234,9.719522355,9.117837638,8.747570119,8.65500324,8.70128668,8.331019161,8.238452282,8.331019161,8.145885402,8.331019161,8.238452282,8.284735722,8.747570119,8.65500324,8.56243636,8.65500324,9.025270758,9.025270758,9.441821716,9.302971397,9.765805795,10.27492363,10.64519115,11.20059243,11.47829307,11.47829307,11.61714339,11.66342683,12.03369434,12.17254466,12.58909562,12.86679626,13.09821346,13.51476442,13.56104786,14.34786633,14.16273257,14.48671665,14.48671665,14.99583449,14.76441729,17.72655744,14.85698417,15.27353513,15.18096825,15.22725169,15.31981857,15.31981857,15.59751921,15.50495233,15.92150329,16.19920392,15.92150329,16.19920392,16.15292049,16.19920392,16.47690456,16.89345552,17.54142368,18.23567528
'8-9 maize_89-346-82-1-D_2016-08-31_06-07-27_7974200',D,122.5,90.07,15.21206067,15.16665153,18.52692762,13.2594678,18.66315503,18.07283625,15.52992462,12.71455817,14.53092362,13.80437744,13.07783126,16.43810735,13.53192262,14.98501499,12.89619471,12.94160385,12.1242394,11.89719372,10.76196531,11.53392062,11.67014803,9.672146036,10.26246481,10.30787394,9.399691218,8.446099355,9.036418127,8.128235401,8.945599855,8.582326764,9.535918627,10.1262374,12.48751249,13.89519571,15.62074289,17.84579057,19.61674689,22.06884025,23.8852057,26.60975388,27.47252747,28.74398329,28.97102897,29.42512033,29.60675688,30.46953047,30.24248479,29.97002997,30.10625738,30.3787122,29.97002997,30.33330306,30.15166652,28.78939243,30.24248479,30.24248479,30.01543911,30.19707565,29.78839342,29.60675688,29.8792117,29.74298429,29.74298429,29.47052947,29.24348379,29.28889293,28.92561983,29.01643811,28.8802107,28.78939243,28.69857415,28.69857415,28.51693761,28.60775588,28.69857415,28.51693761,28.97102897,29.06184724,28.83480156,28.92561983,28.69857415,28.42611934,28.19907365,27.97202797,27.65416402,27.56334575,27.56334575,26.92761784,26.79139043,26.47352647,26.33729906,26.20107166,26.15566252,26.24648079,26.3827082,26.3827082,26.47352647,26.51893561,26.65516302,26.70057216,27.01843611,27.3817092,27.20007265,27.51793661,27.65416402,27.56334575,27.65416402,27.29089093,27.24548179,27.06384525,26.70057216,26.42811734,26.33729906,26.47352647,26.56434475,26.65516302,26.70057216,26.74598129,26.47352647,26.60975388,26.65516302,26.65516302,26.51893561,26.24648079,25.97402597,25.79238943,25.47452547,25.33829807,25.20207066,25.06584325,25.06584325,24.83879757,24.33929707,24.11225138,23.83979657,23.34029607,23.02243211,22.79538643,22.52293161,22.43211334,22.34129507,22.61374989,22.8862047,23.24947779,23.29488693,22.79538643,23.3857052,23.47652348,23.3857052,23.47652348,23.74897829,23.8852057,23.97602398,23.97602398,23.97602398,24.06684225,24.11225138,24.11225138,23.8852057,23.8852057,23.70356916,23.24947779,22.8862047,22.56834075,22.06884025,21.7509763,21.29688493,21.02443012,20.7519753,20.7519753,20.02542912,19.98001998,19.29888294,19.16265553,18.20906366,16.84678957,15.39369721,14.12224139,12.89619471,11.6247389,10.76196531,9.99000999,9.399691218,9.1272364,8.809372446,8.6277359,8.491508492,8.400690219,8.219053674,8.128235401,8.491508492,8.400690219,8.400690219,8.309871946,8.854781582,8.763963309,8.945599855,8.718554173,9.1272364,9.308872945,9.717555172,10.08082826,10.1262374,10.71655617,10.89819272,11.17064753,11.57932976,11.85178458,12.1242394,12.21505767,12.21505767,12.6237399,12.80537644,13.2594678,13.44110435,13.71355917,13.98601399,14.16765053,14.30387794,14.66715103,14.93960585,15.03042412,15.07583326,18.07283625,15.30287894,15.48451548,15.52992462,15.7569703,15.93860685,15.80237944,16.21106167,16.61974389,16.98301698,16.93760785,16.93760785,16.7559713,16.84678957,16.84678957,16.80138044,17.11924439,17.98201798,18.61774589
'8-9 maize_89-349-66-1-D_2016-08-31_06-13-03_7974500',D,138.5,89.07,13.93775372,15.38114569,14.61434371,10.73522779,19.8917456,14.9751917,14.52413171,13.71222373,13.44158773,15.33603969,15.1105097,14.61434371,13.35137573,13.62201173,13.48669373,12.58457375,12.44925575,12.71989175,11.14118178,10.69012179,11.68245377,10.2390618,9.336941813,10.69012179,8.930987821,9.472259811,9.156517817,9.066305819,8.660351827,8.389715832,9.607577808,11.14118178,12.53946775,14.07307172,16.14794768,17.54623365,18.98962562,21.83130356,24.17681552,26.25169147,27.10870546,28.28146143,28.82273342,29.27379341,29.58953541,29.72485341,30.1759134,30.1759134,29.8601714,29.8601714,29.9503834,30.35633739,30.1759134,28.41677943,30.2210194,30.0405954,30.1759134,29.9503834,29.9052774,29.67974741,29.49932341,29.58953541,29.49932341,29.36400541,28.91294542,28.77762742,28.73252143,28.73252143,28.50699143,28.41677943,28.59720343,28.41677943,28.19124944,28.50699143,28.37167343,28.50699143,28.64230943,28.86783942,28.59720343,28.59720343,28.50699143,28.28146143,28.10103744,27.87550744,27.74018945,27.42444745,27.24402346,27.01849346,26.79296346,26.56743347,26.38700947,26.16147948,26.02616148,26.25169147,26.79296346,26.56743347,26.65764547,26.65764547,26.61253947,26.97338746,27.01849346,27.24402346,27.42444745,27.51465945,27.55976545,27.69508345,27.64997745,27.55976545,27.19891746,26.88317546,26.65764547,26.61253947,26.52232747,26.56743347,26.47722147,26.47722147,26.52232747,26.47722147,26.43211547,26.47722147,26.56743347,26.52232747,26.65764547,26.38700947,25.93594948,25.62020749,25.34957149,25.30446549,25.0338295,24.8985115,24.8082995,24.49255751,24.35723951,24.17681552,23.81596752,23.36490753,23.13937754,22.68831755,22.64321155,22.46278755,22.59810555,22.64321155,22.95895354,23.04916554,23.04916554,22.73342355,23.18448354,23.27469553,23.31980153,23.50022553,23.50022553,23.68064953,23.81596752,23.95128552,24.04149752,24.13170952,23.95128552,23.86107352,23.90617952,23.99639152,23.45511953,23.18448354,22.82363554,22.41768155,21.96662156,21.60577357,21.19981958,21.01939558,20.79386558,20.38791159,19.9819576,20.2074876,19.21515562,19.03473162,17.95218764,16.86964366,15.42625169,13.93775372,13.17095174,11.68245377,11.09607578,10.37437979,9.788001804,9.246729815,9.066305819,8.750563825,8.795669824,8.570139829,8.705457826,8.660351827,8.525033829,8.885881822,8.570139829,8.750563825,8.840775823,9.02119982,8.705457826,9.291835814,9.066305819,9.788001804,9.742895805,9.742895805,10.1488498,10.37437979,10.78033378,11.18628778,11.54713577,12.13351376,11.72755977,12.22372576,12.22372576,12.62967975,12.81010374,13.35137573,13.71222373,13.93775372,14.34370771,14.20838972,14.61434371,14.9300857,14.7947677,15.1556157,15.0202977,18.26792963,15.38114569,15.42625169,15.74199369,15.69688769,15.65178169,16.05773568,16.14794768,16.14794768,16.46368967,16.68921967,16.46368967,16.68921967,16.86964366,16.41858367,17.05006766,17.00496166,18.08750564,18.67388363
'8-9 maize_89-351-32-1-D_2016-08-31_06-16-47_7974700',D,126,89.68,15.40576413,18.15510049,19.81418278,12.3246113,21.37846037,17.20705347,16.4012135,16.3064088,15.35836177,16.5908229,15.73758058,18.5343193,15.64277588,15.69017823,13.46226773,14.97914297,16.68562761,14.22070535,12.70383011,11.80318544,12.18240425,12.27720895,10.85513841,11.47136898,10.66552901,11.18695487,9.290860827,10.00189609,9.385665529,9.907091392,10.57072431,11.61357603,14.41031475,16.02199469,17.77588168,20.24080394,21.75767918,25.12324611,28.44141069,31.19074706,31.90178233,33.75047402,34.17709518,34.7459234,35.40955631,35.97838453,35.74137277,35.78877512,35.78877512,35.64656807,35.74137277,36.07318923,35.93098218,34.6511187,36.49981039,36.49981039,36.35760334,35.83617747,35.50436102,35.64656807,35.40955631,35.69397042,35.17254456,34.9355328,34.79332575,34.46150929,34.8407281,34.27189989,34.17709518,34.03488813,34.22449754,34.22449754,33.98748578,34.03488813,34.03488813,33.98748578,34.17709518,34.08229048,33.98748578,34.17709518,34.08229048,33.84527873,33.75047402,33.84527873,33.79787637,33.60826697,33.27645051,33.37125521,32.56541524,32.6128176,32.28100114,32.13879408,31.75957527,31.90178233,31.90178233,31.85437998,31.61736822,31.61736822,31.85437998,32.28100114,32.56541524,32.802427,32.802427,33.03943876,33.08684111,33.08684111,33.03943876,32.8972317,32.37580584,31.90178233,31.80697763,31.99658703,31.75957527,31.75957527,31.85437998,31.90178233,31.56996587,31.80697763,31.99658703,31.80697763,31.75957527,31.90178233,31.85437998,31.61736822,31.09594236,30.7641259,30.52711414,30.38490709,30.29010239,30.33750474,29.95828593,29.53166477,29.29465301,29.01023891,28.6310201,28.29920364,27.82518013,27.77777778,27.44596132,27.30375427,27.35115662,27.63557072,27.82518013,28.20439894,27.96738718,27.35115662,27.68297308,27.96738718,27.91998483,27.87258248,28.10959424,28.39400834,28.8206295,29.01023891,28.77322715,28.86803185,28.77322715,28.8206295,28.48881305,28.6310201,28.44141069,27.96738718,27.30375427,26.92453546,26.30830489,25.92908608,25.59726962,25.50246492,25.02844141,24.6492226,24.36480849,23.84338263,23.03754266,22.80053091,21.71027683,20.43041335,18.39211225,16.73302996,15.40576413,14.64732651,13.13045127,12.37201365,11.70838074,11.42396663,11.32916193,11.04474782,10.42851725,10.42851725,10.23890785,10.3811149,10.42851725,10.2863102,10.66552901,10.33371255,10.52332196,10.2863102,10.52332196,10.52332196,10.76033371,11.37656428,11.70838074,11.85058779,12.27720895,12.65642776,13.88888889,13.79408419,14.31551005,14.3629124,14.78953356,14.78953356,15.31095942,15.12135002,15.78498294,16.11679939,16.44861585,17.30185817,17.25445582,17.53886993,17.63367463,18.10769814,17.77588168,18.39211225,18.39211225,22.23170269,18.629124,19.05574516,19.05574516,19.10314752,19.00834281,18.86613576,19.10314752,19.38756162,19.38756162,19.86158513,19.67197573,20.24080394,19.95638984,19.90898749,20.5726204,21.23625332,21.99469094,23.08494501
'8-9 maize_89-353-88-1-D_2016-08-31_06-20-31_7974900',D,149.5,90.06,13.04777845,13.5042605,15.67255021,11.94461351,16.47139379,13.69446135,11.75441266,10.91752891,11.56421181,12.59129641,12.28697505,13.04777845,12.4771759,11.86853317,12.51521607,11.79245283,11.41205113,10.1567255,10.30888618,9.662203287,9.319841753,9.167681071,8.559038344,9.167681071,7.569993914,7.455873402,6.923311016,7.189592209,7.303712721,7.912355447,8.406877663,9.700243457,11.37401096,12.66737675,13.58034084,15.78667072,16.8517955,19.21028606,21.64485697,23.81314668,24.49786975,25.79123554,26.17163725,26.59007912,27.04656117,27.35088253,27.008521,27.27480219,27.19872185,27.42696287,27.42696287,27.69324407,27.54108338,26.28575776,27.57912355,27.88344492,27.46500304,27.46500304,27.31284236,27.12264151,27.08460134,26.97048083,26.78027998,26.59007912,26.3618381,26.55203895,26.13359708,26.20967742,26.09555691,25.9814364,26.17163725,25.9814364,25.67711503,25.86731589,25.86731589,25.75319537,25.90535606,25.82927572,25.9814364,26.01947657,25.75319537,25.56299452,25.44887401,25.63907486,25.60103469,25.25867316,25.03043214,24.76415094,24.53590992,24.45982958,24.23158856,24.11746805,23.73706634,23.92726719,24.00334753,24.04138771,23.96530736,24.00334753,24.19354839,24.45982958,24.72611077,24.87827145,24.84023128,25.03043214,25.22063299,25.10651248,24.9543518,24.84023128,24.49786975,24.23158856,24.15550822,24.11746805,24.23158856,24.04138771,24.15550822,24.07942788,23.88922702,23.96530736,24.15550822,24.07942788,24.04138771,24.15550822,23.96530736,23.85118685,23.50882532,23.24254413,23.0143031,22.93822276,22.78606208,22.78606208,22.48174072,22.2534997,22.02525867,21.72093731,21.49269629,21.26445526,20.84601339,20.69385271,20.42757152,20.35149117,20.313451,20.69385271,20.80797322,20.92209373,21.18837492,20.50365186,20.84601339,20.80797322,20.9601339,21.03621424,21.18837492,21.26445526,21.53073646,21.72093731,21.72093731,21.72093731,21.6068168,21.68289714,21.68289714,21.49269629,21.22641509,20.92209373,20.54169203,20.16129032,19.81892879,19.47656726,19.13420572,18.94400487,18.60164334,18.63968351,18.14516129,18.06908095,17.30827754,16.69963481,16.05295192,14.79762629,13.58034084,12.74345709,11.56421181,10.53712721,9.586122946,9.129640901,8.825319537,8.368837492,8.14059647,7.874315277,7.912355447,7.646074254,7.531953743,7.455873402,7.531953743,7.531953743,7.760194766,7.722154595,7.760194766,7.722154595,7.798234936,7.760194766,8.17863664,8.254716981,8.863359708,8.673158856,9.243761412,9.433962264,9.96652465,10.00456482,10.46104687,10.57516738,10.84144857,10.87948874,11.22185027,11.41205113,11.830493,11.90657334,12.51521607,12.43913573,12.66737675,12.93365794,13.16189897,13.27601948,13.35209982,13.61838101,13.61838101,16.62355447,13.84662203,14.07486306,14.22702374,14.41722459,14.18898357,14.22702374,14.5313451,14.30310408,15.02586732,14.98782715,14.79762629,14.87370663,15.13998783,14.87370663,15.13998783,15.86275107,16.05295192,16.88983567
